id,type,name,level,challengeTimes,sweepTimes,sceneId,levelLimit,roundLimit,resetPrice,monsterLevel,stance1,stance2,stance3,stance4,stance5,stance6,stance7,stance8,stance9,stance10,stance11,stance12,stance13,stance14,stance15,stance16,stance17,stance18,stance19,stance20,packageNum,searchDollarType,fundGiftType,syGiftType,limitGiftType,godLimit,ordinaryPropStr,roundPropStr,
71236,7,天衍录,1236,10,2,2,150,50,50,343400,100211,100203,100203,100203,100203,100203,100203,100203,100203,100203,100203,100203,100203,100203,100203,100203,100203,100203,100203,100203,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71237,7,天衍录,1237,10,2,2,150,50,50,343800,100215,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71238,7,天衍录,1238,10,2,2,150,50,50,344200,100214,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71239,7,天衍录,1239,10,2,2,150,50,50,344600,100216,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71240,7,天衍录,1240,10,2,2,150,50,50,345000,100214,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,0,7,7,7,7,0,7:43086:40|7:43087:20|7:43088:4,7:40227:20|7:40228:10|7:40229:2|7:42434:1,
71241,7,天衍录,1241,10,2,2,150,50,50,345400,100215,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71242,7,天衍录,1242,10,2,2,150,50,50,345800,100218,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71243,7,天衍录,1243,10,2,2,150,50,50,346200,100216,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71244,7,天衍录,1244,10,2,2,150,50,50,346600,100220,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71245,7,天衍录,1245,10,2,2,150,50,50,347000,100219,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71246,7,天衍录,1246,10,2,2,150,50,50,347400,100218,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71247,7,天衍录,1247,10,2,2,150,50,50,347800,100217,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71248,7,天衍录,1248,10,2,2,150,50,50,348200,100218,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71249,7,天衍录,1249,10,2,2,150,50,50,348600,100220,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71250,7,天衍录,1250,10,2,2,150,50,50,349000,100223,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,102,7,7,7,7,0,7:43086:40|7:43087:20|7:43088:4,7:40227:20|7:40228:10|7:40229:2|7:42435:1,
71251,7,天衍录,1251,10,2,2,150,50,50,349400,100217,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71252,7,天衍录,1252,10,2,2,150,50,50,349800,100219,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,100213,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71253,7,天衍录,1253,10,2,2,150,50,50,350200,100224,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71254,7,天衍录,1254,10,2,2,150,50,50,350600,100220,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71255,7,天衍录,1255,10,2,2,150,50,50,351000,100224,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71256,7,天衍录,1256,10,2,2,150,50,50,351400,100223,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71257,7,天衍录,1257,10,2,2,150,50,50,351800,100224,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71258,7,天衍录,1258,10,2,2,150,50,50,352200,100223,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71259,7,天衍录,1259,10,2,2,150,50,50,352600,100224,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71260,7,天衍录,1260,10,2,2,150,50,50,353000,100220,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,100212,0,7,7,7,7,0,7:43086:40|7:43087:20|7:43088:4,7:40227:20|7:40228:10|7:40229:2|7:42434:1,
71261,7,天衍录,1261,10,2,2,150,50,50,353400,100224,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71262,7,天衍录,1262,10,2,2,150,50,50,353800,100226,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71263,7,天衍录,1263,10,2,2,150,50,50,354200,100225,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71264,7,天衍录,1264,10,2,2,150,50,50,354600,100226,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71265,7,天衍录,1265,10,2,2,150,50,50,355000,100227,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71266,7,天衍录,1266,10,2,2,150,50,50,355400,100228,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71267,7,天衍录,1267,10,2,2,150,50,50,355800,100226,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71268,7,天衍录,1268,10,2,2,150,50,50,356200,100227,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71269,7,天衍录,1269,10,2,2,150,50,50,356600,100229,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71270,7,天衍录,1270,10,2,2,150,50,50,357000,100227,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,0,7,7,7,7,0,7:43086:40|7:43087:20|7:43088:4,7:40227:20|7:40228:10|7:40229:2|7:42434:1,
71271,7,天衍录,1271,10,2,2,150,50,50,357300,100228,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,100222,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71272,7,天衍录,1272,10,2,2,150,50,50,357600,100232,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71273,7,天衍录,1273,10,2,2,150,50,50,357900,100233,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71274,7,天衍录,1274,10,2,2,150,50,50,358200,100229,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,100221,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71275,7,天衍录,1275,10,2,2,150,50,50,358500,100234,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71276,7,天衍录,1276,10,2,2,150,50,50,358800,100233,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71277,7,天衍录,1277,10,2,2,150,50,50,359100,100232,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71278,7,天衍录,1278,10,2,2,150,50,50,359400,100233,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71279,7,天衍录,1279,10,2,2,150,50,50,359700,100234,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71280,7,天衍录,1280,10,2,2,150,50,50,360000,100232,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,0,7,7,7,7,0,7:43086:40|7:43087:20|7:43088:4,7:40227:20|7:40228:10|7:40229:2|7:42434:1,
71281,7,天衍录,1281,10,2,2,150,50,50,360400,100234,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71282,7,天衍录,1282,10,2,2,150,50,50,360800,100233,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71283,7,天衍录,1283,10,2,2,150,50,50,361200,100235,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71284,7,天衍录,1284,10,2,2,150,50,50,361600,100236,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71285,7,天衍录,1285,10,2,2,150,50,50,362000,100235,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71286,7,天衍录,1286,10,2,2,150,50,50,362400,100238,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71287,7,天衍录,1287,10,2,2,150,50,50,362800,100236,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71288,7,天衍录,1288,10,2,2,150,50,50,363200,100241,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71289,7,天衍录,1289,10,2,2,150,50,50,363600,100237,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71290,7,天衍录,1290,10,2,2,150,50,50,364000,100241,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,0,7,7,7,7,0,7:43086:40|7:43087:20|7:43088:4,7:40227:20|7:40228:10|7:40229:2|7:42434:1,
71291,7,天衍录,1291,10,2,2,150,50,50,364400,100238,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,100230,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71292,7,天衍录,1292,10,2,2,150,50,50,364800,100237,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,100231,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71293,7,天衍录,1293,10,2,2,150,50,50,365200,100242,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71294,7,天衍录,1294,10,2,2,150,50,50,365600,100241,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71295,7,天衍录,1295,10,2,2,150,50,50,366000,100243,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71296,7,天衍录,1296,10,2,2,150,50,50,366400,100242,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71297,7,天衍录,1297,10,2,2,150,50,50,366800,100241,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71298,7,天衍录,1298,10,2,2,150,50,50,367200,100245,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71299,7,天衍录,1299,10,2,2,150,50,50,367600,100241,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71300,7,天衍录,1300,10,2,2,150,50,50,368000,100245,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,102,7,7,7,7,0,7:43086:40|7:43087:20|7:43088:4,7:40227:20|7:40228:10|7:40229:2|7:42435:1,
71301,7,天衍录,1301,10,2,2,150,50,50,368400,100243,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71302,7,天衍录,1302,10,2,2,150,50,50,368800,100244,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71303,7,天衍录,1303,10,2,2,150,50,50,369200,100245,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71304,7,天衍录,1304,10,2,2,150,50,50,369600,100246,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71305,7,天衍录,1305,10,2,2,150,50,50,370000,100247,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71306,7,天衍录,1306,10,2,2,150,50,50,370400,100246,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,100240,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71307,7,天衍录,1307,10,2,2,150,50,50,370800,100250,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71308,7,天衍录,1308,10,2,2,150,50,50,371200,100247,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,100239,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71309,7,天衍录,1309,10,2,2,150,50,50,371600,100252,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71310,7,天衍录,1310,10,2,2,150,50,50,372000,100251,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,0,7,7,7,7,0,7:43086:40|7:43087:20|7:43088:4,7:40227:20|7:40228:10|7:40229:2|7:42434:1,
71311,7,天衍录,1311,10,2,2,150,50,50,372400,100250,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71312,7,天衍录,1312,10,2,2,150,50,50,372800,100252,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71313,7,天衍录,1313,10,2,2,150,50,50,373200,100251,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71314,7,天衍录,1314,10,2,2,150,50,50,373600,100253,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71315,7,天衍录,1315,10,2,2,150,50,50,374000,100251,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71316,7,天衍录,1316,10,2,2,150,50,50,374400,100252,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71317,7,天衍录,1317,10,2,2,150,50,50,374800,100251,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71318,7,天衍录,1318,10,2,2,150,50,50,375200,100253,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71319,7,天衍录,1319,10,2,2,150,50,50,375600,100254,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71320,7,天衍录,1320,10,2,2,150,50,50,376000,100253,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,0,7,7,7,7,0,7:43086:40|7:43087:20|7:43088:4,7:40227:20|7:40228:10|7:40229:2|7:42434:1,
71321,7,天衍录,1321,10,2,2,150,50,50,376300,100256,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71322,7,天衍录,1322,10,2,2,150,50,50,376600,100254,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,100248,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
71323,7,天衍录,1323,10,2,2,150,50,50,376900,100255,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,100249,0,7,7,7,7,0,7:43086:20|7:43087:10|7:43088:2|7:40216:1,7:40227:20|7:40228:10|7:40229:2|7:40222:1,
