id,name,description,code,subType,subTypeNum,maxIncrease,price,dollar,originalDollar,inShop,inOffer,vipLevel,operation,consumeItemId,sortIndex,panelType,panelTab,quality,useLv,canOpenBatch,useLimitCount,total,expireTime,showRate,consecrateMeritValue,consecrateLiveValue,meili,qinmi,isFeiziGift,decomposeRende,skipLink,showInBag,isSkin,isBook,bookAttrs,isPiece,chanzhi,awardToString,awardShowString,
40608,鸟翔阵碎片,用于合成与升级技能鸟翔阵，全队攻击百分比增加（废弃）,role_skill_1008,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40609,蛇蟠阵碎片,用于合成与升级技能蛇蟠阵，全队防御百分比增加（废弃）,role_skill_1009,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40610,虎踞阵碎片,用于合成与升级技能虎踞阵，全队兵力百分比增加（废弃）,role_skill_1010,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40611,翻山阵碎片,用于合成与升级技能翻山阵，全队威力百分比增加（废弃）,role_skill_1011,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40612,滔海阵碎片,用于合成与升级技能滔海阵，全队命中提升（废弃）,role_skill_1012,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40613,轮火阵碎片,用于合成与升级技能轮火阵，全队闪避提升（废弃）,role_skill_1013,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40614,青龙阵碎片,用于合成与升级技能青龙阵，全队暴击提升（废弃）,role_skill_1014,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40615,朱雀阵碎片,用于合成与升级技能朱雀阵，全队抗爆提升（废弃）,role_skill_1015,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40616,白虎阵碎片,用于合成与升级技能白虎阵，全队暴伤提升（废弃）,role_skill_1016,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40617,玄武阵碎片,用于合成与升级技能玄武阵，全队免伤提升（废弃）,role_skill_1017,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40618,惊神阵碎片,用于合成与升级技能惊神阵，全队技能效果提升（废弃）,role_skill_1018,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40619,侵略如火-弓碎片,用于合成与升级技能侵略如火-弓，弓兵系将领攻击数值增加（废弃）,role_skill_2001,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40620,不动如山-弓碎片,用于合成与升级技能不动如山-弓，弓兵系将领防御数值增加（废弃）,role_skill_2002,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40621,定分明阳-弓碎片,用于合成与升级技能定分明阳-弓，弓兵系将领兵力数值增加（废弃）,role_skill_2003,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40622,动如雷霆-弓碎片,用于合成与升级技能动如雷霆-弓，弓兵系将领威力数值增加（废弃）,role_skill_2004,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40623,白虹贯日-弓碎片,用于合成与升级技能白虹贯日-弓，弓兵系将领攻击百分比增加（废弃）,role_skill_2005,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40624,高壁深垒-弓碎片,用于合成与升级技能高壁深垒-弓，弓兵系将领防御百分比增加（废弃）,role_skill_2006,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40625,万夫莫开-弓碎片,用于合成与升级技能万夫莫开-弓，弓兵系将领兵力百分比增加（废弃）,role_skill_2007,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40626,乘胜逐北-弓碎片,用于合成与升级技能乘胜逐北-弓，弓兵系将领威力百分比增加（废弃）,role_skill_2008,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40627,刀光剑影-弓碎片,用于合成与升级技能刀光剑影-弓，弓兵系将领攻击百分比增加（废弃）,role_skill_2009,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40628,固若金汤-弓碎片,用于合成与升级技能固若金汤-弓，弓兵系将领防御百分比增加（废弃）,role_skill_2010,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40629,罢战息兵-弓碎片,用于合成与升级技能罢战息兵-弓，弓兵系将领兵力百分比增加（废弃）,role_skill_2011,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40630,撼海拔山-弓碎片,用于合成与升级技能撼海拔山-弓，弓兵系将领威力百分比增加（废弃）,role_skill_2012,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40631,侵略如火-步碎片,用于合成与升级技能侵略如火-步，步兵系将领攻击数值增加（废弃）,role_skill_3001,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40632,不动如山-步碎片,用于合成与升级技能不动如山-步，步兵系将领防御数值增加（废弃）,role_skill_3002,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40633,定分明阳-步碎片,用于合成与升级技能定分明阳-步，步兵系将领兵力数值增加（废弃）,role_skill_3003,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40634,动如雷霆-步碎片,用于合成与升级技能动如雷霆-步，步兵系将领威力数值增加（废弃）,role_skill_3004,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40635,白虹贯日-步碎片,用于合成与升级技能白虹贯日-步，步兵系将领攻击百分比增加（废弃）,role_skill_3005,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40636,高壁深垒-步碎片,用于合成与升级技能高壁深垒-步，步兵系将领防御百分比增加（废弃）,role_skill_3006,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40637,万夫莫开-步碎片,用于合成与升级技能万夫莫开-步，步兵系将领兵力百分比增加（废弃）,role_skill_3007,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40638,乘胜逐北-步碎片,用于合成与升级技能乘胜逐北-步，步兵系将领威力百分比增加（废弃）,role_skill_3008,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40639,刀光剑影-步碎片,用于合成与升级技能刀光剑影-步，步兵系将领攻击百分比增加（废弃）,role_skill_3009,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40640,固若金汤-步碎片,用于合成与升级技能固若金汤-步，步兵系将领防御百分比增加（废弃）,role_skill_3010,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40641,罢战息兵-步碎片,用于合成与升级技能罢战息兵-步，步兵系将领兵力百分比增加（废弃）,role_skill_3011,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40642,撼海拔山-步碎片,用于合成与升级技能撼海拔山-步，步兵系将领威力百分比增加（废弃）,role_skill_3012,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40643,侵略如火-骑碎片,用于合成与升级技能侵略如火-骑，骑兵系将领攻击数值增加（废弃）,role_skill_4001,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40644,不动如山-骑碎片,用于合成与升级技能不动如山-骑，骑兵系将领防御数值增加（废弃）,role_skill_4002,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40645,定分明阳-骑碎片,用于合成与升级技能定分明阳-骑，骑兵系将领兵力数值增加（废弃）,role_skill_4003,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40646,动如雷霆-骑碎片,用于合成与升级技能动如雷霆-骑，骑兵系将领威力数值增加（废弃）,role_skill_4004,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40647,白虹贯日-骑碎片,用于合成与升级技能白虹贯日-骑，骑兵系将领攻击百分比增加（废弃）,role_skill_4005,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40648,高壁深垒-骑碎片,用于合成与升级技能高壁深垒-骑，骑兵系将领防御百分比增加（废弃）,role_skill_4006,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40649,万夫莫开-骑碎片,用于合成与升级技能万夫莫开-骑，骑兵系将领兵力百分比增加（废弃）,role_skill_4007,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40650,乘胜逐北-骑碎片,用于合成与升级技能乘胜逐北-骑，骑兵系将领威力百分比增加（废弃）,role_skill_4008,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40651,刀光剑影-骑碎片,用于合成与升级技能刀光剑影-骑，骑兵系将领攻击百分比增加（废弃）,role_skill_4009,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40652,固若金汤-骑碎片,用于合成与升级技能固若金汤-骑，骑兵系将领防御百分比增加（废弃）,role_skill_4010,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40653,罢战息兵-骑碎片,用于合成与升级技能罢战息兵-骑，骑兵系将领兵力百分比增加（废弃）,role_skill_4011,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40654,撼海拔山-骑碎片,用于合成与升级技能撼海拔山-骑，骑兵系将领威力百分比增加（废弃）,role_skill_4012,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40655,传经送宝碎片,用于合成与升级技能传经送宝，挂机经验增加（废弃）,role_skill_5001,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40656,民殷国富碎片,用于合成与升级技能民殷国富，挂机铜钱增加（废弃）,role_skill_5002,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40657,风调雨顺碎片,用于合成与升级技能风调雨顺，挂机子民增加（废弃）,role_skill_5003,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40658,四书五经碎片,用于合成与升级技能四书五经，挂机经验增加（废弃）,role_skill_5004,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40659,国富民安碎片,用于合成与升级技能国富民安，挂机铜钱增加（废弃）,role_skill_5005,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40660,国泰民安碎片,用于合成与升级技能国泰民安，挂机子民增加（废弃）,role_skill_5006,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40661,雄才大略碎片,用于合成与升级技能雄才大略，挂机经验增加（废弃）,role_skill_5007,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40662,五谷丰登碎片,用于合成与升级技能五谷丰登，挂机铜钱增加（废弃）,role_skill_5008,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40663,太平盛世碎片,用于合成与升级技能太平盛世，挂机子民增加（废弃）,role_skill_5009,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40664,博古观今碎片,用于合成与升级技能博古观今，挂机经验增加（废弃）,role_skill_5010,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40665,商通四海碎片,用于合成与升级技能商通四海，挂机铜钱增加（废弃）,role_skill_5011,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40666,万国来朝碎片,用于合成与升级技能万国来朝，挂机子民增加（废弃）,role_skill_5012,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40667,妃子令,可在倾世红颜活动中免费招募一次。（废弃）,item5651,功能,0,99999,0,0,0,0,0,0,8,,24,35,217,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40668,名望,用于审问招降武将。（废弃）,item003,功能,0,99999,0,0,0,0,0,0,0,,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,,0,0,,,
40700,珍稀技能箱,可以随机开出1个神级 及 以下的技能碎片（废弃）,item700,宝箱,2,99999,0,0,0,0,0,0,3,,127,0,0,5,0,2,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40601:1,7:40612:1|7:40613:1|7:40603:1|7:40604:1|7:40605:1,
40801,天佑符,已删除道具（废弃）,item801,功能,0,99999,0,100,0,0,0,0,8,,127,61,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40802,掠夺令,龙舟出游中 掠夺其他商船时所需消耗的道具。（废弃）,item802,功能,0,99999,0,500,0,0,0,0,8,,127,61,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40803,八部天龙,可在龙舟中使用 八部天龙（废弃）,item803,功能,0,99999,0,0,0,0,0,0,8,,999,0,0,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42001,皮质手链,造型简约的手链，送给知己后增加50点魅力值。,item2001,功能,0,99999,0,0,0,0,0,0,8,,207,15,0,3,0,0,0,0,0,,0,0,50,0,0,0,0,1,0,0,,0,0,,,
42002,羊脂玉牌,羊脂白玉雕刻而成的项链，送给知己后增加100点魅力值。,item2002,功能,0,99999,0,0,0,0,0,0,8,,208,15,0,4,0,0,0,0,0,,0,0,100,0,0,0,0,1,0,0,,0,0,,,
42003,宝石胸针,镶嵌了珍贵宝石的钻石胸针，送给知己后增加200点魅力值。,item2003,功能,0,99999,0,0,0,0,0,0,8,,209,15,0,5,0,0,0,0,0,,0,0,200,0,0,0,0,1,0,0,,0,0,,,
42004,甜蜜糖果,甜蜜的糖果，送给知己后增加50点亲密度。,item2004,功能,0,99999,0,0,0,0,0,0,8,,210,15,0,3,0,0,0,0,0,,0,0,0,50,0,0,0,1,0,0,,0,0,,,
42005,焦糖布丁,香浓的焦糖味布丁，送给知己后增加100点亲密度。,item2005,功能,0,99999,0,0,0,0,0,0,8,,211,15,0,4,0,0,0,0,0,,0,0,0,100,0,0,0,1,0,0,,0,0,,,
42006,草莓松塔,浓浓的甜蜜草莓香气，送给知己后增加200点亲密度。,item2006,功能,0,99999,0,0,0,0,0,0,8,,212,15,0,5,0,0,0,0,0,,0,0,0,200,0,0,0,1,0,0,,0,0,,,
42007,翡翠玉,知己礼物(废弃),item2010,功能,0,99999,0,0,0,0,0,0,8,,213,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42008,翡翠玉,知己礼物(废弃),item2010,功能,0,99999,0,0,0,0,0,0,8,,214,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42009,翡翠玉,知己礼物(废弃),item2010,功能,0,99999,0,0,0,0,0,0,8,,215,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42010,翡翠玉,知己礼物(废弃),item2010,功能,0,99999,0,0,0,0,0,0,8,,216,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42101,逛街卡,用于逛梦幻街所使用的购物卡。,item2101,功能,0,99999,0,0,0,0,0,0,8,,217,16,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42102,高级寻访令,用于指定寻访所只用的令牌。(废弃),item001,功能,0,99999,0,0,0,0,0,0,8,,218,16,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42201,知识点,文化类建筑升级必备资源。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,8,,219,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42202,农经,农业类建筑升级必备资源。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,8,,220,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42203,商经,商业类建筑升级必备资源。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,8,,221,20,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42204,兵法,军事类建筑升级必备资源。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,8,,222,20,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42205,铁矿,兵府司建筑升级的必备资源，由矿场产出。（废弃）,item8005,材料,3,99999,0,0,0,0,0,0,8,,223,39,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,10,,,
42206,石头,文化、农业、商业建筑升级的必备资源。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,8,,224,20,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42207,粮食,军事建筑升级的必备资源。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,6,,225,20,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42208,矿石,军事建筑升级的必备资源。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,6,,226,20,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42209,鲜花,集市中用于兑换知己礼物的必备资源。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,6,,227,4,34,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42210,绸缎,集市中用于兑换知己礼物的珍贵资源。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,6,,228,4,34,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42211,翡翠,集市中用于兑换知己礼物的珍贵资源。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,8,,229,4,34,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42212,珠宝,集市中用于兑换知己礼物的珍贵资源。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,8,,230,4,34,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42213,废弃,废弃,item001,材料,3,99999,0,0,0,0,0,0,0,,231,19,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42214,战马,攻城战中骑兵的重要补给品。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,0,,232,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42215,弓弩,攻城战中弓兵的重要补给品。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,0,,233,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42216,甲胄,攻城战中步兵的重要补给品。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,0,,234,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42217,步兵,征服世界中的重要兵力（废弃）,item2217,功能,0,99999,0,0,0,0,0,0,0,,235,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,,0,0,,,
42218,弓兵,征服世界中的重要兵力（废弃）,item2218,功能,0,99999,0,0,0,0,0,0,0,,236,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,,0,0,,,
42219,攻城兵,征服世界中的重要兵力（废弃）,item2219,功能,0,99999,0,0,0,0,0,0,0,,237,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,,0,0,,,
42220,步兵（伤）,征服世界中受伤的步兵，需要在医馆中进行治疗（废弃）,item2220,功能,0,99999,0,0,0,0,0,0,0,,238,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,,0,0,,,
42221,弓兵（伤）,征服世界中受伤的弓兵，需要在医馆中进行治疗（废弃）,item2221,功能,0,99999,0,0,0,0,0,0,0,,239,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,,0,0,,,
42222,攻城兵（伤）,征服世界中受伤的攻城兵，需要在医馆中进行治疗（废弃）,item2222,功能,0,99999,0,0,0,0,0,0,0,,240,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,,0,0,,,
42223,兵略,升级阵图的必备材料。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,0,,241,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42224,阵图,升级阵图的必备材料。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,0,,242,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42225,方阵石,升级方阵的必备材料。（废弃）,item2225,材料,3,99999,0,0,0,0,0,0,0,,243,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42226,锋矢阵石,升级锋矢阵的必备材料。（废弃）,item2226,材料,3,99999,0,0,0,0,0,0,0,,244,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42227,圆阵石,升级圆阵的必备材料。（废弃）,item2227,材料,3,99999,0,0,0,0,0,0,0,,245,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42228,一字阵石,升级一字阵的必备材料。（废弃）,item2228,材料,3,99999,0,0,0,0,0,0,0,,246,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42229,雁形阵石,升级雁形阵的必备材料。（废弃）,item2229,材料,3,99999,0,0,0,0,0,0,0,,247,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42230,蛇蟠阵石,升级蛇蟠阵的必备材料。（废弃）,item2230,材料,3,99999,0,0,0,0,0,0,0,,248,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42231,招兵加速令,使用可令兵营加速招兵2小时。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,0,,249,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42232,步兵虎符,使用后可获得3000步兵，用于征服世界。（废弃）,item2232,宝箱,2,99999,0,0,0,0,0,0,3,,29,0,0,3,0,2,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,7:42217:1,
42233,弓兵虎符,使用后可获得3000弓兵，用于征服世界。（废弃）,item2233,宝箱,2,99999,0,0,0,0,0,0,3,,29,0,0,3,0,2,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,7:42218:1,
42234,攻城兵虎符,使用后可获得3000攻城兵，用于征服世界。（废弃）,item2234,宝箱,2,99999,0,0,0,0,0,0,3,,29,0,0,3,0,2,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,7:42219:1,
42235,虎符,使用后可获得3000随机种类士兵，用于征服世界。（废弃）,item2235,宝箱,2,99999,0,0,0,0,0,0,3,,29,0,0,3,0,2,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,7:42217:1|7:42218:1|7:42219:1,
42301,赵霓霜信物,使用后可获得知己赵霓霜。（废弃）,item2301,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42302,楚聘婷信物,使用后可获得知己楚聘婷。（废弃）,item2302,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42303,张若婵信物,使用后可获得知己张若婵。(废弃),item2309,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42304,妃子信物·张星彩,使用后可获得知己汉将星张星彩。（废弃）,item2304,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42305,妃子信物·关银屏,使用后可获得知己凤姬关银屏。（废弃）,item2305,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42306,妃子信物·吕玲绮,使用后可获得知己鬼神姬吕玲绮。（废弃）,item2306,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
